id_facility,id_inspection,date,type
1152,83153,2013-07-10,Routine
1152,121893,2012-06-15,Routine
1152,38317,2011-06-06,Routine
1152,37457,2009-08-12,Routine
1152,10858,2008-06-24,Routine
1154,249920,2017-07-15,Routine
1154,130421,2016-06-06,Routine
1154,129965,2015-06-20,Routine
1154,83524,2014-06-20,Routine
1154,150835,2013-08-23,Routine
1154,82748,2012-09-06,Routine
1154,95753,2011-06-21,Routine
1154,38068,2010-10-07,Routine
1154,37522,2009-10-23,Routine
1154,36710,2008-09-02,Routine
1158,249963,2017-08-19,Routine
1158,129864,2015-05-02,Routine
1158,83176,2013-07-27,Routine
1158,38293,2011-05-07,Routine
1158,67074,2010-10-16,Routine
1158,37432,2009-08-28,Routine
1158,10879,2008-07-12,Routine
1158,10878,2008-07-12,Routine
1159,294710,2017-09-14,Routine
1159,256812,2017-04-13,Routine
1159,251708,2016-11-01,Routine
1159,243743,2016-04-06,Routine
1159,130210,2015-12-01,Routine
1159,215680,2015-03-10,Routine
1159,181027,2014-10-20,Routine
1159,180868,2014-03-19,Routine
1159,166852,2013-11-15,Routine
1159,83026,2013-05-07,Routine
1159,164689,2012-11-13,Routine
1159,115925,2012-08-09,Routine
1159,115754,2012-02-07,Routine
1159,95816,2011-10-24,Routine
1159,97698,2011-05-02,Routine
1159,38081,2010-10-20,Routine
1159,66959,2010-05-03,Routine
1159,66865,2009-09-24,Routine
1159,66778,2009-04-28,Routine
1159,37006,2008-09-15,Routine
1161,130257,2016-01-19,Routine
1161,148709,2014-01-22,Routine
1161,38575,2012-01-25,Routine
1161,37940,2010-06-14,Routine
1161,1010,2008-03-26,Routine
1162,269976,2017-09-06,Routine
1162,269815,2017-03-30,Routine
1162,266694,2016-10-25,Routine
1162,215959,2016-06-08,Routine
1162,199022,2015-10-05,Routine
1162,198863,2015-03-18,Routine
1162,174967,2014-07-16,Routine
1162,174822,2014-01-24,Routine
1162,180749,2013-07-15,Routine
1162,82980,2013-03-27,Routine
1162,148676,2012-12-11,Routine
1162,88074,2012-05-15,Routine
1162,87971,2012-01-25,Routine
1162,99690,2011-04-29,Routine
1162,85852,2011-01-21,Routine
1162,85713,2010-05-27,Routine
1162,37628,2010-01-11,Routine
1162,58794,2009-05-27,Routine
1162,58707,2009-01-20,Routine
1162,14816,2008-08-20,Reinspection
1162,14803,2008-07-07,Routine
1164,130260,2016-01-20,Routine
1164,148704,2014-01-15,Routine
1164,38578,2012-01-27,Routine
1164,37824,2010-04-07,Routine
1164,935,2008-02-19,Routine
1166,275884,2017-08-23,Routine
1166,275677,2017-02-09,Routine
1166,251677,2016-09-29,Routine
1166,231925,2016-06-27,Routine
1166,195175,2015-12-07,Routine
1166,129803,2015-03-16,Reinspection
1166,194959,2015-03-10,Reinspection
1166,194948,2015-02-24,Routine
1166,170979,2014-10-14,Routine
1166,148720,2014-03-12,Routine
1166,150801,2013-06-17,Routine
1166,150730,2013-02-26,Routine
1166,160704,2012-11-19,Routine
1166,121925,2012-07-24,Reinspection
1166,160741,2012-07-23,Routine
1166,82705,2012-07-23,Routine
1166,121840,2012-04-25,Reinspection
1166,121795,2012-03-22,Routine
1166,83891,2011-06-28,Reinspection
1166,83871,2011-05-18,Routine
1166,83784,2011-01-25,Routine
1166,83721,2010-08-17,Reinspection
1166,83705,2010-07-13,Routine
1166,60894,2010-03-07,Reinspection
1166,83669,2010-02-06,Routine
1166,37239,2009-05-20,Routine
1166,54687,2009-01-06,Routine
1166,36789,2008-10-01,Routine
1169,256710,2017-01-05,Routine
1169,129797,2015-02-10,Routine
1169,82899,2013-01-24,Routine
1169,74803,2011-01-12,Routine
1169,68682,2009-01-13,Routine
1169,877,2008-01-24,Routine
117,259916,2017-08-31,Routine
117,259738,2017-01-19,Routine
117,235874,2016-08-25,Routine
117,235672,2016-01-19,Routine
117,195078,2015-08-31,Routine
117,195005,2015-05-28,Routine
117,170956,2014-09-17,Routine
117,170851,2014-02-18,Routine
117,150847,2013-09-19,Routine
117,150749,2013-03-19,Routine
117,160728,2012-12-10,Routine
117,121952,2012-08-27,Routine
117,121747,2012-02-07,Routine
117,74919,2011-08-31,Routine
117,74839,2011-03-15,Routine
117,80884,2010-08-26,Routine
117,80825,2010-05-18,Routine
117,80713,2010-01-22,Routine
117,40801,2009-05-19,Routine
117,36980,2009-01-20,Routine
117,36725,2008-09-05,Routine
117,1013,2008-04-03,Routine
1172,195338,2016-07-15,Routine
1172,198758,2014-10-08,Routine
1172,82770,2012-09-24,Routine
1172,67076,2010-11-04,Routine
1172,66673,2008-11-25,Routine
1177,275790,2017-06-02,Routine
1177,251762,2017-01-25,Routine
1177,231939,2016-08-30,Routine
1177,231861,2016-04-07,Routine
1177,130021,2015-08-04,Routine
1177,181049,2015-01-08,Routine
1177,194747,2014-05-14,Routine
1177,166672,2013-01-30,Routine
1177,95839,2012-01-23,Routine
1177,85890,2011-03-04,Routine
1177,85716,2010-06-02,Routine
1177,58813,2009-06-29,Routine
1177,14815,2008-08-11,Routine
1179,275764,2017-05-15,Routine
1179,243914,2016-08-15,Routine
1179,181094,2015-03-10,Routine
1179,194743,2014-05-12,Routine
1179,170681,2013-03-26,Routine
1179,140667,2012-08-24,Routine
1179,97677,2011-04-06,Routine
1179,67030,2010-08-13,Routine
1179,66807,2009-06-01,Routine
1179,40693,2008-09-23,Routine
1179,18752,2008-05-01,Routine
118,266726,2016-11-28,Routine
118,129903,2015-05-21,Routine
118,129684,2014-10-07,Routine
118,180696,2013-04-30,Routine
118,88159,2012-09-10,Routine
118,74846,2011-03-28,Routine
118,37831,2010-04-12,Routine
118,74678,2009-04-20,Routine
118,6688,2008-02-26,Routine
1180,259865,2017-06-05,Routine
1180,235808,2016-06-13,Routine
1180,195089,2015-09-21,Reinspection
1180,195073,2015-08-24,Routine
1180,180890,2014-04-14,Routine
1180,83181,2013-07-29,Routine
1180,115764,2012-02-14,Routine
1180,74866,2011-04-26,Routine
1180,80862,2010-07-12,Routine
1180,40758,2009-03-11,Routine
1180,58698,2008-12-09,Routine
1186,276907,2017-09-22,Routine
1186,249833,2017-03-30,Routine
1186,130528,2016-09-13,Routine
1186,130388,2016-04-27,Routine
1186,130055,2015-08-18,Routine
1186,181053,2015-01-13,Routine
1186,194804,2014-08-14,Reinspection
1186,194788,2014-07-22,Routine
1186,166875,2014-01-29,Routine
1186,170752,2013-08-01,Routine
1186,164730,2013-01-28,Routine
1186,82800,2012-10-10,Routine
1186,95955,2012-05-14,Routine
1186,95858,2012-02-06,Routine
1186,87823,2011-05-23,Routine
1186,87716,2011-01-19,Routine
1186,38734,2010-06-17,Routine
1186,38718,2010-03-03,Routine
1186,60850,2009-05-19,Routine
1186,60734,2009-02-17,Routine
1186,1125,2008-06-24,Routine
1186,10750,2008-03-14,Routine
1187,275843,2017-07-17,Routine
1187,275697,2017-03-13,Routine
1187,259687,2016-10-17,Routine
1187,231922,2016-06-23,Routine
1187,229751,2015-10-05,Reinspection
1187,229746,2015-09-14,Routine
1187,181103,2015-03-18,Routine
1187,194889,2014-12-01,Routine
1187,194689,2014-03-05,Routine
1187,170792,2013-10-10,Routine
1187,164751,2013-02-21,Routine
1187,82816,2012-10-16,Routine
1187,95979,2012-06-14,Routine
1187,95895,2012-03-12,Routine
1187,38765,2011-08-17,Routine
1187,99685,2011-04-25,Routine
1187,85795,2010-10-26,Routine
1187,37802,2010-04-01,Routine
1187,58834,2009-08-10,Routine
1187,58723,2009-02-19,Routine
1187,14808,2008-07-14,Routine
1187,10751,2008-03-17,Routine
1189,270000,2017-10-03,Routine
1189,266734,2016-12-05,Routine
1189,199027,2015-10-07,Routine
1189,174931,2014-05-19,Routine
1189,162749,2013-02-13,Routine
1189,88038,2012-03-22,Routine
1189,87918,2011-10-06,Routine
1189,91674,2010-12-07,Routine
1189,58893,2009-11-24,Routine
1189,14693,2008-02-26,Routine
1194,275707,2017-03-21,Routine
1194,243844,2016-06-22,Routine
1194,229685,2015-04-23,Routine
1194,194733,2014-04-28,Routine
1194,170705,2013-04-26,Routine
1194,95849,2012-01-30,Routine
1194,80998,2011-03-14,Routine
1194,66927,2010-03-18,Routine
1194,36990,2009-01-26,Routine
1194,18671,2008-01-30,Routine
1199,269913,2017-06-29,Routine
1199,215967,2016-06-15,Routine
1199,198923,2015-05-09,Routine
1199,174926,2014-05-08,Routine
1199,162718,2013-01-15,Routine
1199,87973,2012-01-27,Routine
1199,87874,2011-08-05,Routine
1199,87667,2010-09-14,Routine
1199,58873,2009-10-30,Routine
1199,14754,2008-05-16,Routine
1203,256807,2017-04-10,Routine
1203,195233,2016-02-23,Routine
1203,195204,2016-01-26,Routine
1203,215677,2015-03-03,Routine
1203,198688,2014-07-15,Routine
1203,174701,2013-04-30,Routine
1203,38798,2012-05-07,Routine
1203,74811,2011-01-24,Routine
1203,74760,2010-08-03,Routine
1203,68683,2009-01-13,Routine
1203,1100,2008-06-10,Routine
1204,259832,2017-05-02,Routine
1204,235712,2016-03-02,Routine
1204,194996,2015-04-27,Routine
1204,170860,2014-02-27,Routine
1204,160752,2013-01-16,Routine
1204,91717,2012-01-17,Routine
1204,80950,2011-01-26,Routine
1204,66876,2010-01-05,Routine
1204,60776,2009-03-17,Routine
1204,10736,2008-03-06,Routine
1205,275818,2017-06-19,Routine
1205,249825,2017-03-17,Routine
1205,243943,2016-09-07,Routine
1205,243734,2016-03-24,Routine
1205,231816,2015-12-15,Routine
1205,198873,2015-03-25,Routine
1205,180981,2014-08-13,Routine
1205,83430,2014-02-25,Routine
1205,166794,2013-08-13,Routine
1205,166715,2013-03-13,Routine
1205,164694,2012-11-19,Routine
1205,136688,2012-08-15,Routine
1205,115808,2012-03-27,Routine
1205,99718,2011-07-05,Routine
1205,85885,2011-02-28,Routine
1205,85741,2010-07-16,Routine
1205,58943,2010-03-03,Routine
1205,58846,2009-09-01,Routine
1205,58754,2009-03-23,Routine
1205,10863,2008-07-01,Routine
1205,10754,2008-03-17,Routine
1205,10753,2008-03-17,Routine
1205,10752,2008-03-17,Routine
121,256936,2017-09-08,Routine
121,256712,2017-01-09,Routine
121,195378,2016-09-02,Routine
121,195189,2016-01-14,Routine
121,215785,2015-08-28,Routine
121,215674,2015-02-27,Routine
121,198729,2014-09-11,Routine
121,150892,2014-01-30,Routine
121,174781,2013-09-24,Routine
121,150742,2013-03-14,Routine
121,162694,2012-12-05,Routine
121,136700,2012-08-31,Routine
121,91759,2012-04-12,Routine
121,95725,2011-05-06,Routine
121,67094,2011-01-25,Routine
121,80823,2010-05-14,Routine
121,80702,2010-01-11,Routine
121,40804,2009-05-26,Routine
121,40739,2009-02-03,Routine
121,36722,2008-09-04,Routine
121,16684,2008-02-26,Routine
1210,275860,2017-08-01,Routine
1210,235816,2016-06-24,Routine
1210,129954,2015-06-19,Routine
1210,170940,2014-07-09,Routine
1210,83129,2013-06-27,Routine
1210,121926,2012-07-25,Routine
1210,95757,2011-07-07,Routine
1210,80863,2010-07-14,Routine
1210,40825,2009-07-29,Routine
1210,32669,2008-07-29,Routine
1214,294711,2017-09-14,Routine
1214,243955,2016-09-15,Routine
1214,231759,2015-10-17,Routine
1214,180993,2014-08-28,Routine
1214,166749,2013-04-29,Routine
1214,82788,2012-10-04,Routine
1214,38461,2011-09-29,Routine
1214,74791,2010-11-15,Routine
1214,74709,2009-10-08,Routine
1214,37373,2008-09-03,Routine
1217,256917,2017-08-15,Routine
1217,256763,2017-03-01,Routine
1217,256700,2016-11-22,Routine
1217,195247,2016-03-07,Routine
1217,215801,2015-09-21,Routine
1217,207691,2015-03-24,Routine
1217,198695,2014-07-21,Routine
1217,150915,2014-03-10,Routine
1217,174793,2013-10-21,Routine
1217,174668,2013-04-01,Routine
1217,162696,2012-12-06,Routine
1217,140676,2012-09-05,Routine
1217,38791,2012-04-17,Routine
1217,83942,2011-10-27,Routine
1217,83855,2011-05-06,Routine
1217,83741,2010-10-18,Routine
1217,80756,2010-03-03,Routine
1217,54730,2009-11-24,Routine
1217,37158,2009-04-14,Routine
1217,10886,2008-07-16,Routine
1217,10787,2008-04-09,Routine
1218,275836,2017-07-10,Routine
1218,231940,2016-08-30,Routine
1218,229706,2015-05-19,Routine
1218,83368,2013-11-27,Routine
1218,121683,2011-11-17,Routine
1219,130315,2016-02-11,Routine
1219,148702,2014-01-14,Routine
1219,74939,2012-02-14,Routine
1219,60887,2010-01-18,Routine
1219,32678,2008-05-19,Routine
122,235810,2016-06-15,Routine
122,83438,2014-03-11,Routine
122,74949,2012-03-16,Routine
122,37638,2010-01-12,Routine
122,1127,2008-06-24,Routine
1220,276919,2017-10-11,Routine
1220,275712,2017-03-27,Routine
1220,251676,2016-09-29,Routine
1220,130108,2015-09-10,Routine
1220,181076,2015-02-18,Routine
1220,194869,2014-10-27,Routine
1220,194687,2014-03-04,Routine
1220,170789,2013-10-07,Routine
1220,170706,2013-04-29,Routine
1220,96041,2012-09-25,Routine
1220,95965,2012-05-29,Routine
1220,95878,2012-02-27,Routine
1220,87881,2011-08-10,Routine
1220,87803,2011-04-26,Routine
1220,85801,2010-10-28,Routine
1220,37841,2010-04-21,Routine
1220,58894,2009-11-30,Routine
1220,58807,2009-06-17,Routine
1220,36783,2008-09-30,Routine
1222,259892,2017-07-19,Routine
1222,259756,2017-02-14,Routine
1222,235847,2016-07-28,Routine
1222,235713,2016-03-03,Routine
1222,195164,2015-11-30,Routine
1222,194991,2015-04-20,Routine
1222,171017,2014-11-20,Routine
1222,170907,2014-05-07,Routine
1222,150798,2013-06-12,Routine
1222,82919,2013-02-05,Routine
1222,121962,2012-09-24,Routine
1222,121839,2012-04-23,Routine
1222,121721,2012-01-18,Routine
1222,87894,2011-08-24,Routine
1222,87741,2011-02-15,Routine
1222,38746,2010-08-04,Routine
1222,38717,2010-03-02,Routine
1222,60858,2009-05-29,Routine
1222,60742,2009-02-23,Routine
1222,60673,2008-09-10,Routine
1226,259774,2017-03-06,Routine
1226,256692,2016-11-02,Reinspection
1226,249675,2016-09-27,Routine
1226,235780,2016-05-10,Routine
1226,195167,2015-12-01,Routine
1226,194965,2015-03-19,Routine
1226,170983,2014-10-16,Routine
1226,170884,2014-04-01,Routine
1226,83186,2013-08-01,Routine
1226,150744,2013-03-14,Routine
1226,160743,2013-01-10,Reinspection
1226,160730,2012-12-11,Routine
1226,136683,2012-08-06,Routine
1226,121787,2012-03-15,Routine
1226,95814,2011-10-18,Routine
1226,95735,2011-05-25,Routine
1226,38196,2011-02-08,Routine
1226,80845,2010-06-23,Routine
1226,80727,2010-02-02,Routine
1226,40820,2009-07-15,Reinspection
1226,40809,2009-06-15,Routine
1226,40750,2009-02-23,Routine
1226,60672,2008-09-09,Routine
1227,195344,2016-07-22,Routine
1227,130012,2015-07-29,Routine
1227,129709,2014-10-24,Routine
1227,82685,2012-06-23,Routine
1227,38360,2011-07-08,Routine
1227,38023,2010-08-27,Routine
1227,10854,2008-06-21,Routine
1228,275763,2017-05-11,Routine
1228,231907,2016-06-13,Routine
1228,229688,2015-04-27,Routine
1228,194755,2014-05-23,Routine
1228,82956,2013-03-11,Routine
1228,95871,2012-02-17,Routine
1228,97685,2011-04-18,Routine
1228,66923,2010-03-16,Routine
1228,66795,2009-05-19,Routine
1228,36896,2008-12-01,Routine
123,280674,2017-05-08,Routine
123,266755,2017-01-27,Routine
123,243836,2016-06-17,Routine
123,243677,2016-02-01,Routine
123,231749,2015-09-29,Routine
123,198831,2015-02-13,Routine
123,194807,2014-08-15,Routine
123,194693,2014-03-07,Routine
123,170783,2013-09-20,Routine
123,164733,2013-01-31,Routine
123,96028,2012-09-12,Routine
123,95945,2012-05-03,Routine
123,95838,2012-01-20,Routine
123,74930,2011-10-24,Routine
123,74876,2011-05-19,Routine
123,74806,2011-01-19,Routine
123,80908,2010-10-15,Routine
123,80836,2010-06-09,Routine
123,80730,2010-02-05,Routine
123,80678,2009-10-29,Routine
123,40802,2009-05-19,Routine
123,40734,2009-01-28,Routine
123,36702,2008-09-02,Routine
123,6704,2008-05-13,Routine
123,834,2008-01-10,Routine
1231,259828,2017-04-27,Routine
1231,256682,2016-10-14,Routine
1231,235771,2016-04-28,Reinspection
1231,235755,2016-04-15,Routine
1231,195181,2015-12-10,Routine
1231,171027,2014-12-02,Routine
1231,150871,2013-10-23,Routine
1231,160731,2012-12-12,Routine
1231,38583,2012-01-31,Reinspection
1231,38550,2011-12-20,Routine
1231,38158,2010-12-18,Routine
1231,60789,2009-03-24,Routine
1231,36699,2008-08-29,Routine
1232,269955,2017-08-10,Routine
1232,130401,2016-05-18,Routine
1232,129872,2015-05-05,Routine
1232,174908,2014-04-16,Routine
1232,162713,2013-01-11,Routine
1232,38625,2012-04-06,Routine
1232,83912,2011-08-19,Routine
1232,37894,2010-05-17,Routine
1232,37083,2009-03-06,Routine
1232,32691,2008-08-07,Routine
1233,269923,2017-07-11,Routine
1233,130402,2016-05-18,Routine
1233,198917,2015-05-04,Routine
1233,174932,2014-05-19,Routine
1233,162721,2013-01-16,Routine
1233,38567,2012-01-13,Routine
1233,83808,2011-03-18,Routine
1233,37932,2010-06-08,Reinspection
1233,37931,2010-06-07,Reinspection
1233,37871,2010-05-06,Routine
1233,37021,2009-02-05,Routine
1233,1189,2008-07-22,Routine
1234,256814,2017-04-14,Routine
1234,130427,2016-06-07,Routine
1234,215748,2015-07-13,Routine
1234,198676,2014-07-02,Routine
1234,82921,2013-02-06,Routine
1234,38801,2012-05-22,Routine
1234,38185,2011-01-26,Routine
1234,37893,2010-05-17,Routine
1234,37020,2009-02-05,Routine
1234,1190,2008-07-22,Routine
1236,275797,2017-06-07,Routine
1236,266771,2017-02-23,Routine
1236,243942,2016-09-07,Routine
1236,243744,2016-04-06,Routine
1236,231822,2015-12-22,Routine
1236,231743,2015-09-18,Routine
1236,181044,2014-11-19,Routine
1236,180888,2014-04-11,Routine
1236,166856,2013-11-21,Routine
1236,83076,2013-06-06,Routine
1236,164684,2012-11-06,Routine
1236,115914,2012-07-25,Routine
1236,115814,2012-03-29,Routine
1236,74910,2011-08-16,Routine
1236,74853,2011-04-19,Routine
1236,80875,2010-07-28,Routine
1236,80754,2010-03-02,Routine
1236,80668,2009-10-07,Routine
1236,40766,2009-03-19,Routine
1239,269926,2017-07-13,Routine
1239,215960,2016-06-10,Routine
1239,215738,2015-06-25,Routine
1239,174920,2014-05-01,Routine
1239,162776,2013-03-11,Routine
1239,87957,2012-01-11,Routine
1239,80974,2011-02-16,Routine
1239,66871,2010-01-04,Routine
1239,66804,2009-05-04,Routine
1239,66707,2009-02-03,Routine
124,235841,2016-07-24,Routine
124,195125,2015-10-25,Routine
124,129673,2014-09-28,Routine
124,83359,2013-11-24,Routine
124,160673,2012-10-29,Routine
124,95822,2011-11-27,Routine
124,38053,2010-09-26,Routine
124,80675,2009-10-23,Routine
124,36844,2008-10-26,Routine
1241,249891,2017-06-26,Routine
1241,130449,2016-06-27,Routine
1241,130085,2015-08-30,Routine
1241,83550,2014-07-09,Routine
1241,83146,2013-07-02,Routine
1241,121823,2012-04-09,Routine
1241,38331,2011-06-23,Routine
1241,38055,2010-09-26,Routine
1241,37398,2009-08-14,Routine
125,259915,2017-08-31,Routine
125,259737,2017-01-19,Routine
125,235873,2016-08-25,Routine
125,235671,2016-01-19,Routine
125,195069,2015-08-24,Routine
125,194958,2015-03-10,Routine
125,170959,2014-09-24,Routine
125,170866,2014-03-07,Routine
125,150846,2013-09-19,Routine
125,150748,2013-03-19,Routine
125,160725,2012-12-10,Routine
125,121951,2012-08-27,Routine
125,121746,2012-02-07,Routine
125,74918,2011-08-31,Routine
125,74838,2011-03-14,Routine
125,80886,2010-08-27,Routine
125,80714,2010-01-22,Routine
125,40841,2009-09-10,Routine
125,40741,2009-02-04,Routine
125,36845,2008-10-27,Routine
125,1032,2008-04-11,Routine
1256,295712,2017-09-19,Routine
1256,243678,2016-02-01,Routine
1256,231750,2015-09-29,Routine
1256,180991,2014-08-26,Routine
1256,180889,2014-04-14,Routine
1256,166845,2013-10-31,Routine
1256,166767,2013-07-11,Routine
1256,140704,2012-10-09,Routine
1256,115864,2012-05-23,Routine
1256,115763,2012-02-14,Routine
1256,74898,2011-07-29,Routine
1256,38219,2011-03-08,Routine
1256,80850,2010-06-28,Routine
1256,80755,2010-03-02,Routine
1256,40826,2009-07-29,Routine
1256,40735,2009-01-28,Routine
1256,36716,2008-09-03,Routine
1259,249668,2016-06-15,Routine
1259,229720,2015-06-29,Routine
1259,194871,2014-10-30,Reinspection
1259,194864,2014-10-21,Routine
1259,170746,2013-07-24,Reinspection
1259,170729,2013-06-26,Routine
1259,150691,2012-11-15,Routine
1259,87948,2011-12-13,Routine
1259,83780,2011-01-18,Reinspection
1259,38140,2010-12-08,Routine
1259,37183,2009-04-22,Routine
126,270022,2017-11-02,Routine
126,266722,2016-11-21,Routine
126,129901,2015-05-19,Routine
126,175015,2014-10-07,Routine
126,180698,2013-04-30,Routine
126,88148,2012-08-30,Routine
126,103667,2011-09-06,Routine
126,74783,2010-10-15,Routine
126,37435,2009-09-04,Routine
126,54674,2008-09-04,Routine
1262,259953,2017-10-16,Routine
1262,259781,2017-03-14,Routine
1262,235834,2016-07-14,Routine
1262,235701,2016-02-22,Routine
1262,195153,2015-11-17,Routine
1262,194984,2015-04-09,Routine
1262,171021,2014-11-25,Routine
1262,170897,2014-04-21,Routine
1262,150883,2013-12-03,Routine
1262,83020,2013-05-02,Routine
1262,160716,2012-12-04,Routine
1262,121880,2012-06-04,Routine
1262,121752,2012-02-14,Routine
1262,99713,2011-06-13,Routine
1262,85871,2011-02-10,Routine
1262,85744,2010-07-23,Routine
1262,37710,2010-02-19,Routine
1262,58838,2009-08-17,Routine
1262,58744,2009-03-13,Routine
1262,60678,2008-09-23,Routine
