,ID_Rest,ID_yelp
7766,lvPR0016246,ifEHr-ZnGFSKgJVsywiAFg
7767,lvPR0016247,ifEHr-ZnGFSKgJVsywiAFg
7768,lvPR0023786,qZQI5SSqreUqVHl8i8JwOA
7769,lvPR0007165,RMIZvXChyfDWzWbNOK0l9Q
7770,lvPR0013427,tmHsUSpJX1UxroS-dGHlMg
7771,lvPR0015407,S-oIZWzHhTRF3iqqQMvYoA
7772,lvPR0005839,V6Od7XYl_PznuG19DPfTAQ
7773,lvPR0006136,kbTAyySlUZrTAr0nJOjiUw
7774,lvPR0006135,kbTAyySlUZrTAr0nJOjiUw
7775,lvPR0009791,aGDo7GDN5YLvpYykpSLkbw
7776,lvPR0009792,aGDo7GDN5YLvpYykpSLkbw
7777,lvPR0112369,aGDo7GDN5YLvpYykpSLkbw
7778,lvPR0009793,aGDo7GDN5YLvpYykpSLkbw
7779,lvPR0002736,k73FsZGTp2raTD5BA346sg
7780,lvPR0013289,0imWty0eKpz8YpuZAKF83Q
7781,lvPR0012290,-tseCGdDvepLP8IIWtZikQ
7782,lvPR0003881,NkuLKJJE_KxcxKs8Kj8thQ
7783,lvPR0009685,60YMDriyoqeimFOjHXCUoQ
7784,lvPR0009686,60YMDriyoqeimFOjHXCUoQ
7785,lvPR0021633,fTtkz2RhWNAp6jKiIzXf_A
7786,lvPR0012504,TRjROoIwqKg76ZS53DN-Ww
7787,lvPR0102234,IHnh6sKnutS_7IRHguW0PA
7788,lvPR0018389,wAKV6rA1QppMTS3-FXRTSA
7789,lvPR0009228,lCwqJWMxvIUQt1Re_tDn4w
7790,lvPR0017179,PpD_gfjcw5nsjRmFeAR3_Q
7791,lvPR0097800,EkOqxlglUpw9YUdnTbbJKg
7792,lvPR0115903,pcA3DcjbkkQERU1dbsiSow
7793,lvPR0119556,pcA3DcjbkkQERU1dbsiSow
7794,lvPR0118542,s3_O_rl_dHba1h0_xAihPQ
7795,lvPR0020708,x3vI7Y1TI6058wYI7rszHw
7796,lvPR0020706,x3vI7Y1TI6058wYI7rszHw
7797,lvPR0020707,x3vI7Y1TI6058wYI7rszHw
7798,lvPR0011690,WKrCvD-CoDZnCj3nsMCrRw
7799,lvPR0023024,ttH3ZbUcncBRIXqT-YVPCg
7800,lvPR0023023,ttH3ZbUcncBRIXqT-YVPCg
7801,lvPR0007123,kF6HvWkfudAeE8KPvPX8dw
7802,lvPR0103255,jBNK_385whkmX9M52vihMw
7803,lvPR0115437,tMYYSWyTppDcF070Hmy-kQ
7804,lvPR0097579,eUuKXhloFVHdQsLdodcLbw
7805,lvPR0119123,WasMhp4Me2pjbWMoKIWDpw
7806,lvPR0104621,bB6ZTUWKcpKhNy7_LGCYfA
7807,lvPR0001715,tDXQBKBKN-4kJnCL-BqRbA
7808,lvPR0001714,tDXQBKBKN-4kJnCL-BqRbA
7809,lvPR0020292,1jpYP-JNOEYCMIzP4OlGuQ
7810,lvPR0121782,2vr2yGIzSehe_ITFamNpyw
7811,lvPR0113801,q3YnYPjLuBGRDi_59yTC5g
7812,lvPR0023603,uFre_WMHGbNC_hCtBwM-dg
7813,lvPR0002713,hm5Tgbj-IWQqe-ImqnBaNg
7814,lvPR0022849,crGdKSRKi25R2vorZ7skzg
7815,lvPR0120340,BndplCo6DSSIUSP5wOEF0w
7816,lvPR0014861,bvGdqJ-SeGdIHX-HEabwlg
7817,lvPR0014862,YAiHkQAQ9sm23V1CyNT2zQ
7818,lvPR0014863,YAiHkQAQ9sm23V1CyNT2zQ
7819,lvPR0017267,QyyDWCG4Z7z6fHYFPQVFnw
7820,lvPR0006567,l3oWxCf7Y-X-fgAxNVR7-A
7821,lvPR0006568,l3oWxCf7Y-X-fgAxNVR7-A
7822,lvPR0010082,M3_5NSkpAXsvN2g4Bqrcsg
7823,lvPR0102683,jtQARsP6P-LbkyjbO1qNGg
7824,lvPR0102682,jtQARsP6P-LbkyjbO1qNGg
7825,lvPR0119041,AOzTlFAnIvuv2Hj_gnepsw
7826,lvPR0003173,BS4u8wkRb70FDBZcYkJ9kQ
7827,lvPR0101137,p5PRvPUhJrA-QHhm5xOU7Q
7828,lvPR0019042,QWqfGiX37F4zcrBpTq8R9Q
7829,lvPR0008638,eszo5NGbX8Cn2gfuUj3gAQ
7830,lvPR0001037,GJE9efD_qsZCL7CRtlfMkQ
7831,lvPR0001037,GJE9efD_qsZCL7CRtlfMkQ
7832,lvPR0119641,sV_8f7ChS4m8LxbQo4Nmdg
7833,lvPR0114460,SzBpr6or7BQcjc-e3ARLjw
7834,lvPR0114459,SzBpr6or7BQcjc-e3ARLjw
7835,lvPR0008181,JTBxVGHe_fPZkfBN_EkA1Q
7836,lvPR0008591,JTBxVGHe_fPZkfBN_EkA1Q
7837,lvPR0008592,JTBxVGHe_fPZkfBN_EkA1Q
7838,lvPR0004841,1G0C1xuMONSIQS76LMjGyw
7839,lvPR0004840,1G0C1xuMONSIQS76LMjGyw
7840,lvPR0105656,fL-b760btOaGa85OJ9ut3w
7841,lvPR0097986,fL-b760btOaGa85OJ9ut3w
7842,lvPR0107390,fL-b760btOaGa85OJ9ut3w
7843,lvPR0010164,lnXyGlVjxSryGqyAFcUUBQ
7844,lvPR0109268,hf761YTEXm0B1GdtGHGGYQ
7845,lvPR0005052,I4-j8TV0kCstDmr_kc2NUA
7846,lvPR0005053,I4-j8TV0kCstDmr_kc2NUA
7847,lvPR0112355,Q-fXNh68OldNdotEVEJuhQ
7848,lvPR0112356,Q-fXNh68OldNdotEVEJuhQ
7849,lvPR0112354,Q-fXNh68OldNdotEVEJuhQ
7850,lvPR0022106,9IPwTDuFb_WF3g3iTFM4DQ
7851,lvPR0112964,w_Cw1-80276SAhHw2LJqFQ
7852,lvPR0112965,w_Cw1-80276SAhHw2LJqFQ
7853,lvPR0114730,w_Cw1-80276SAhHw2LJqFQ
7854,lvPR0016813,bgx6gYdktqEoQwBdo5lRbA
7855,lvPR0017265,PAcD5cYk9yFtgUYvejaVfQ
7856,lvPR0017265,QC9bLPcNk6ymAOHf03pHhQ
7857,lvPR0023748,lhsETIUHGR1aOx8b0M0hPQ
7858,lvPR0110472,TOi1mdNvRbtdT1Dk3F9Yxg
7859,lvPR0022954,ku6NGJSMJ5RwKnHrzVBQcA
7860,lvPR0011091,EhuKnhTKJTm_EZ_QGe7PvQ
7861,lvPR0011092,EhuKnhTKJTm_EZ_QGe7PvQ
7862,lvPR0005495,_WfdPyh065bo59USqPi9xQ
7863,lvPR0005496,_WfdPyh065bo59USqPi9xQ
7864,lvPR0002783,Lv7T_OIAX112_Xio5cPbhQ
7865,lvPR0000896,0jriM09IvPdCLgr509vbrQ
7866,lvPR0008256,Cl-xl1vTUwHeaGgBxzdTRA
7867,lvPR0113067,fP-26GHwqVt07cgAAaC2IQ
7868,lvPR0113068,fP-26GHwqVt07cgAAaC2IQ
7869,lvPR0097660,mxMwo3zfJwVoCIayeNcA5w
7870,lvPR0097367,mxMwo3zfJwVoCIayeNcA5w
7871,lvPR0097661,mxMwo3zfJwVoCIayeNcA5w
7872,lvPR0112282,mxMwo3zfJwVoCIayeNcA5w
7873,lvPR0007686,izvmwI3kSYIt-a6vA4gUMw
7874,lvPR0007195,4AN-FivUM3Qta97OZQYCkw
7875,lvPR0113745,-DnaKAs2oK3rXfrjSvn9ew
7876,lvPR0012185,-WrAubNYpGwWCijfO9GUNA
7877,lvPR0012183,-WrAubNYpGwWCijfO9GUNA
7878,lvPR0012182,-WrAubNYpGwWCijfO9GUNA
7879,lvPR0012187,-WrAubNYpGwWCijfO9GUNA
7880,lvPR0012186,-WrAubNYpGwWCijfO9GUNA
7881,lvPR0126074,-WrAubNYpGwWCijfO9GUNA
7882,lvPR0012184,-WrAubNYpGwWCijfO9GUNA
7883,lvPR0012188,-WrAubNYpGwWCijfO9GUNA
7884,lvPR0012189,-WrAubNYpGwWCijfO9GUNA
7885,lvPR0003195,um6jrFqq7ZmCKVBCfVS0BA
7886,lvPR0022607,kaFItSnFuTSpmohv2jDbrQ
7887,lvPR0015974,RqpL5Y50F9exjyHfpTzp3w
7888,lvPR0013900,Vay9xHwcvu7VRZOddBgn-A
7889,lvPR0115019,Vay9xHwcvu7VRZOddBgn-A
7890,lvPR0013901,Vay9xHwcvu7VRZOddBgn-A
7891,lvPR0019545,Kb43diOoBV4l77bxpn2k3Q
7892,lvPR0003543,xdL_wqvpmpNze3EUoDX9Pw
7893,lvPR0017264,4I4OoW0tbaoG4I4D2spF3w
7894,lvPR0019501,G1lB2bUf1MT1FZT8TBy62g
7895,lvPR0100299,G1lB2bUf1MT1FZT8TBy62g
7896,lvPR0117490,iMpS5Q1ui6kkO2tf31K-wQ
7897,lvPR0000619,iMpS5Q1ui6kkO2tf31K-wQ
7898,lvPR0117488,iMpS5Q1ui6kkO2tf31K-wQ
7899,lvPR0000621,iMpS5Q1ui6kkO2tf31K-wQ
7900,lvPR0112869,iMpS5Q1ui6kkO2tf31K-wQ
7901,lvPR0117491,iMpS5Q1ui6kkO2tf31K-wQ
7902,lvPR0117489,iMpS5Q1ui6kkO2tf31K-wQ
7903,lvPR0116092,iMpS5Q1ui6kkO2tf31K-wQ
7904,lvPR0112868,iMpS5Q1ui6kkO2tf31K-wQ
7905,lvPR0114042,iMpS5Q1ui6kkO2tf31K-wQ
7906,lvPR0000616,iMpS5Q1ui6kkO2tf31K-wQ
7907,lvPR0000617,iMpS5Q1ui6kkO2tf31K-wQ
7908,lvPR0000618,iMpS5Q1ui6kkO2tf31K-wQ
7909,lvPR0000624,iMpS5Q1ui6kkO2tf31K-wQ
7910,lvPR0000625,iMpS5Q1ui6kkO2tf31K-wQ
7911,lvPR0000627,iMpS5Q1ui6kkO2tf31K-wQ
7912,lvPR0109282,iMpS5Q1ui6kkO2tf31K-wQ
7913,lvPR0110106,iMpS5Q1ui6kkO2tf31K-wQ
7914,lvPR0003490,gPzDw2Ms6JZRZhA2tyxItw
7915,lvPR0003525,9G0ETTCB7RUhbUZJUPm3Tg
7916,lvPR0097509,lLMJsTchKYF1O0fpNWpCRA
7917,lvPR0097510,lLMJsTchKYF1O0fpNWpCRA
7918,lvPR0012111,iuiwjTcIJjt2kYSpBlH_lg
7919,lvPR0012112,iuiwjTcIJjt2kYSpBlH_lg
7920,lvPR0020031,gbWVf3a6tUailTJRvvVD4g
7921,lvPR0020032,gbWVf3a6tUailTJRvvVD4g
7922,lvPR0119282,4Nj2ktP2NjCbv2aKeH3ZBg
7923,lvPR0009275,tXq5OcDNUT9boWJtaxtOlA
7924,lvPR0009274,tXq5OcDNUT9boWJtaxtOlA
7925,lvPR0013188,WSGHEQdcdbBWXDpna99EiQ
7926,lvPR0023405,DO3FefiMYiPYsEl6O8W2dw
7927,lvPR0113749,unBYTLgYlDMisk7txLivKQ
7928,lvPR0005822,-EohS3nXZGl6odE9Lx5BSw
7929,lvPR0006547,qORxYunpxPCLetViuZUXSw
7930,lvPR0024256,5jTmjxb1X34EfcY1gos4tw
7931,lvPR0011687,46UHF46E1z-W2dOmhv-Fng
7932,lvPR0010167,KjyLmvNLUY2Q5fHHc7sX9Q
7933,lvPR0002599,AyU6rxfXq8Z-AjM0L_a4sg
7934,lvPR0019872,S599hCA4kJJO3_b6SRFKoA
7935,lvPR0019871,S599hCA4kJJO3_b6SRFKoA
7936,lvPR0099139,S599hCA4kJJO3_b6SRFKoA
7937,lvPR0015972,On8O41uCKj1GfF1Bt4S2Lg
7938,lvPR0015972,On8O41uCKj1GfF1Bt4S2Lg
7939,lvPR0014584,Iv6G7cDNydPoYLss-uokVA
7940,lvPR0111098,JIfSollg32ifUzTw2K4PDQ
7941,lvPR0103738,JIfSollg32ifUzTw2K4PDQ
7942,lvPR0107699,JIfSollg32ifUzTw2K4PDQ
7943,lvPR0007058,qsEbriXbvQVaORyJSkCEzQ
7944,lvPR0007015,S-0QfksFDtwJhHUa8pg5ow
7945,lvPR0005809,GdnLwnezKcZwoP-fnVtPNg
7946,lvPR0004371,Dn_x7Fiy4OEmCKHpeAV1Rg
7947,lvPR0004372,Dn_x7Fiy4OEmCKHpeAV1Rg
7948,lvPR0018510,yVanb8fVmGtQFEYw05lZUQ
7949,lvPR0105501,aF5P9Y6-6GnQW-xajLixlw
7950,lvPR0020578,pUUgVNS5nBSoCJsBa3fDGw
7951,lvPR0020577,pUUgVNS5nBSoCJsBa3fDGw
7952,lvPR0014194,eSLwC2iFJOU4UWXyuPiTpg
7953,lvPR0014195,eSLwC2iFJOU4UWXyuPiTpg
7954,lvPR0014196,eSLwC2iFJOU4UWXyuPiTpg
7955,lvPR0112024,eSLwC2iFJOU4UWXyuPiTpg
7956,lvPR0017476,hxvrzLFpNQQFKEMNSO6FlQ
7957,lvPR0017477,hxvrzLFpNQQFKEMNSO6FlQ
7958,lvPR0017478,hxvrzLFpNQQFKEMNSO6FlQ
7959,lvPR0118355,wtxKAHReCUOnPY08KMQcrQ
7960,lvPR0118356,wtxKAHReCUOnPY08KMQcrQ
7961,lvPR0000115,w6-qlTncaWlSxTJwK_HvfQ
7962,lvPR0000115,xYxAJFjQBTgIcMLyiIIh-g
7963,lvPR0019406,4V_EncSagOpI_0IuS7vURw
7964,lvPR0120390,qtZ50TWkfNS2UtLLuD1m8Q
7965,lvPR0007161,6Ege_N9uJ-rtKIs1TNA8aQ
7966,lvPR0100390,F_8NT3JiAW9d5DvAJCltQg
7967,lvPR0017327,iu-KRfucMNM1j9-EstPGXg
7968,lvPR0007183,5Is2e7xYtaiTEJ1dLkGR6Q
7969,lvPR0006843,HW7zxZhaq01rqphUvae7cA
7970,lvPR0106695,hh-N1r9O1JpvzGw1mp0bKw
7971,lvPR0021570,Ve_qB9oxIbJfd-v7MImBlQ
7972,lvPR0101343,vhlLdsXow5075wQT6teakg
7973,lvPR0003044,vhlLdsXow5075wQT6teakg
7974,lvPR0003043,vhlLdsXow5075wQT6teakg
7975,lvPR0003045,vhlLdsXow5075wQT6teakg
7976,lvPR0023729,QzvLnOqwH6BIY_jCOvzuQQ
7977,lvPR0005024,48OQw36mJ_xhOvR7duH1kg
7978,lvPR0005025,48OQw36mJ_xhOvR7duH1kg
7979,lvPR0024105,K-0pdH5hZQVeoUmYSNygQw
7980,lvPR0019975,FpLv8vFi-83wqvQqWtKKJw
7981,lvPR0118294,uJGLWrg8dg0HGpzL2eLmnQ
7982,lvPR0021458,YcBwAXYRqitWrDuvPEaWew
7983,lvPR0017391,0jtRI7hVMpQHpUVtUy4ITw
7984,lvPR0109187,7Ppgpgva-HP3o3h-xp2sWw
7985,lvPR0116127,HkAj0bamytrhj8FQM5I-zw
7986,lvPR0009002,jdAdf7keZac1idbgNKG2pw
7987,lvPR0009001,jdAdf7keZac1idbgNKG2pw
7988,lvPR0010876,rONzEAB8P2sBLgBEGnVMrA
7989,lvPR0010877,rONzEAB8P2sBLgBEGnVMrA
7990,lvPR0010875,rONzEAB8P2sBLgBEGnVMrA
7991,lvPR0007940,MjB1mTO0Thw0csSIe5xxLg
7992,lvPR0020642,cQzFj5GNz8l_VMJJnW4mLw
7993,lvPR0020641,cQzFj5GNz8l_VMJJnW4mLw
7994,lvPR0006295,_JwfmRh0T8mEEx-A4FqMOw
7995,lvPR0006296,_JwfmRh0T8mEEx-A4FqMOw
7996,lvPR0000143,5tiXpKNobwttA5uYB16ttA
7997,lvPR0017703,SaL2YDKT96zHqxlaq7mJbw
7998,lvPR0017704,SaL2YDKT96zHqxlaq7mJbw
7999,lvPR0007174,3Gw8YcAjo3AcMbtbX1TGSA
8000,lvPR0019541,7kXrUSjG67NitjRfRFn9cw
8001,lvPR0012390,SXfb2X6nTPC-IPhPiIi4Ww
8002,lvPR0105595,3pyhLZz_hlJ1olimjle4oQ
8003,lvPR0023276,BN_GVKaX0jnaVI4Ar1iV2w
8004,lvPR0023277,BN_GVKaX0jnaVI4Ar1iV2w
8005,lvPR0105907,y5KAK-uNq1M-cOuqLq2t1g
8006,lvPR0099774,y5KAK-uNq1M-cOuqLq2t1g
8007,lvPR0002415,y5KAK-uNq1M-cOuqLq2t1g
8008,lvPR0012060,PSRZaGGxXmOmabL2si8pKw
8009,lvPR0012061,PSRZaGGxXmOmabL2si8pKw
8010,lvPR0018369,Y7T9osP-hoqp2nLnmIi12w
8011,lvPR0018368,Y7T9osP-hoqp2nLnmIi12w
8012,lvPR0018370,Y7T9osP-hoqp2nLnmIi12w
8013,lvPR0023495,TyZnv8aX1OJfBKoyuYgZLQ
8014,lvPR0023496,TyZnv8aX1OJfBKoyuYgZLQ
8015,lvPR0005328,U9nXdynQ2YR5xYx8tM3S7w
8016,lvPR0005327,U9nXdynQ2YR5xYx8tM3S7w
8017,lvPR0016101,4VXIS8vpNzEysXZVN5xGDA
8018,lvPR0001193,T00dMi_gQdyQkE9GKJFVSQ
8019,lvPR0021559,FfG8twx5K18y268Gp4dSKA
8020,lvPR0021561,FfG8twx5K18y268Gp4dSKA
8021,lvPR0021560,FfG8twx5K18y268Gp4dSKA
8022,lvPR0003247,pohAeCMsGb8p4dv6I_m-Kg
8023,lvPR0008171,PFZttUCEfHHjNnM-qzWQEQ
8024,lvPR0020371,cdc6GmhdDY7KQnuPa8rldw
8025,lvPR0004089,Wg9272hxpu9IBTXMTB6EeQ
8026,lvPR0004088,Wg9272hxpu9IBTXMTB6EeQ
8027,lvPR0106376,ym5FOqL6tGbgynzwKMHZuw
8028,lvPR0106377,ym5FOqL6tGbgynzwKMHZuw
8029,lvPR0106375,ym5FOqL6tGbgynzwKMHZuw
8030,lvPR0123459,KOsN79qx9JekZ0EHEXYeog
8031,lvPR0002624,gUSgoZFj5tTzqGTuOXObJg
8032,lvPR0015346,OBvPj3NiXxt47fjsQ0edsQ
8033,lvPR0015349,OBvPj3NiXxt47fjsQ0edsQ
8034,lvPR0015348,OBvPj3NiXxt47fjsQ0edsQ
8035,lvPR0015347,OBvPj3NiXxt47fjsQ0edsQ
8036,lvPR0015345,OBvPj3NiXxt47fjsQ0edsQ
8037,lvPR0017843,TAOTaNgsRs5bFeQhj3z1wA
8038,lvPR0017268,ySBvgchqN-sJmvUQVcTpnw
8039,lvPR0099133,SUH0cMrRsysIu2hKqQQKBA
8040,lvPR0014590,VdWMXE1mw1-XeAYlq2T4xQ
8041,lvPR0007034,vykG2Z1P2tMswAL67mFpsA
8042,lvPR0014676,x2CLU-qw2Hpwu2vSGLEorg
8043,lvPR0014582,CJ13LLvr37fI3jToYo5JQg
8044,lvPR0014583,CJ13LLvr37fI3jToYo5JQg
8045,lvPR0113051,xuAY1qnAMrzkNyTd0K0Tcg
8046,lvPR0109772,g4tIZtQ9jmHelwYMz_6K5g
8047,lvPR0017150,9VS8aZ36zE8wor-xVaHGYg
8048,lvPR0100562,cvpL0U3cFPxws6v8jAOUzQ
8049,lvPR0014274,8IY7Ke86FdTCAgidNTk8eA
8050,lvPR0014273,8IY7Ke86FdTCAgidNTk8eA
8051,lvPR0006841,9f68hfHK6gNyHWmt9guiJw
8052,lvPR0107550,9f68hfHK6gNyHWmt9guiJw
8053,lvPR0019641,BKg8YIGX_5YyUczmBAyyCQ
8054,lvPR0023620,O1RT7gIIFGwGE9OKS7dotA
8055,lvPR0109335,Xp6ogw-SCNK28s1I0fhUXw
8056,lvPR0109335,Xp6ogw-SCNK28s1I0fhUXw
8057,lvPR0102190,I6qFvR-jVDGqDD_iVG38ng
8058,lvPR0098643,nr1y1_csfnP6nSKxtOrLmw
8059,lvPR0001043,bpHeCdmCRFAUZqXT2TMdig
8060,lvPR0111122,r8hF3kwnZzxTo1IYNcI6rg
8061,lvPR0020579,nrahyQyopCtajDqUtVVVfA
8062,lvPR0005819,JF26V4OaZNTJIaDL8950HA
8063,lvPR0024311,5l-yKN13VwfPwuSiBIqdJQ
8064,lvPR0098947,01Ov9eDxKRY5k6ImMdiWLQ
8065,lvPR0098948,01Ov9eDxKRY5k6ImMdiWLQ
8066,lvPR0121764,MYB1ZMspBk1Xc_awp_PtSw
8067,lvPR0010419,X6TD8xLS_KMneyOGquOSVQ
8068,lvPR0024109,WETHRoXB2IbixndSlOktJA
8069,lvPR0020748,9uRrzqQaq9XwW9lLj7oBxw
8070,lvPR0001190,WiWJR2WrC2x4_2sZ6p5czQ
8071,lvPR0116841,hgwkI7cx-ki7cWOSzzyTLw
8072,lvPR0121710,lPK3iqwVwFPOMswRrejwZQ
8073,lvPR0011672,lPK3iqwVwFPOMswRrejwZQ
8074,lvPR0006251,VpFUraD3fuFY9qCcvgMntA
8075,lvPR0115119,NqYttaW7CjJjhCN3Q1n-aQ
8076,lvPR0116330,N58CiJxvwAVD8zUG2oMWvA
8077,lvPR0014383,u8z-JrofeeeYAym4A9a1xg
8078,lvPR0016870,axfGq2ooUSB9MpL1RQTmeQ
8079,lvPR0019846,OHFH6ALQqq35NiEbD1eXuw
8080,lvPR0003199,e30eDWr9QyLEsD5EIQW-TQ
8081,lvPR0116489,1_eNhr53_bTPy11vvVL4Hw
8082,lvPR0021716,47Ce56CE_NnzdmCozdMQng
8083,lvPR0007177,yMPm1_DbVYVGzetrZ8EfuA
8084,lvPR0016112,cywq9_82MXfAygeO0h5jsg
8085,lvPR0103464,HKSyA7YZplj9i_vIdtwyzg
8086,lvPR0097501,VmSrPPO2WXmOKjUW7pDGsQ
8087,lvPR0007581,1zMzkxYgVqJbKGTMQorarA
8088,lvPR0104529,qNYLt8zizn--wEpT1KILfw
8089,lvPR0104528,qNYLt8zizn--wEpT1KILfw
8090,lvPR0121280,REbr-5VuKm9yGFWstjuceg
8091,lvPR0023760,dj6nbGIqguJDXgz49nmFBw
8092,lvPR0023364,0ueq5zB3NqLbh93KYYNIHQ
8093,lvPR0110536,lF3klLu44Jaq3UqO9a50Pg
8094,lvPR0113839,698nukvxe7mq2Fra5vDikQ
8095,lvPR0113838,698nukvxe7mq2Fra5vDikQ
8096,lvPR0005725,X0Tczp3XH3qTinliAM5TEA
8097,lvPR0005725,X0Tczp3XH3qTinliAM5TEA
8098,lvPR0014385,FqXwm6UpihHY7Ha-pr4y6Q
8099,lvPR0106828,ky5L-EfUwU9chSPcIeXM5w
8100,lvPR0106829,ky5L-EfUwU9chSPcIeXM5w
8101,lvPR0106317,Rf41BVuBNLsSWbCla28Tig
8102,lvPR0117203,cgZOP1ZUBOZmEQMSJ53oiQ
8103,lvPR0117204,cgZOP1ZUBOZmEQMSJ53oiQ
8104,lvPR0011853,hpnFcRFzs3kg-qM1tPEg3g
8105,lvPR0011851,hpnFcRFzs3kg-qM1tPEg3g
8106,lvPR0011852,hpnFcRFzs3kg-qM1tPEg3g
8107,lvPR0011850,hpnFcRFzs3kg-qM1tPEg3g
8108,lvPR0019258,gBy6UXTpoSHhW6qd15XU0g
8109,lvPR0019259,gBy6UXTpoSHhW6qd15XU0g
8110,lvPR0003302,E2FuxOUs1T1qqKtmq6Gj-A
8111,lvPR0016940,vugrV0cSoUGfS1Ef_mF7nQ
8112,lvPR0104616,vugrV0cSoUGfS1Ef_mF7nQ
8113,lvPR0109027,f5IN-6LowoYpxDeQwb0dow
8114,lvPR0000146,ouTdW9cEZoer60mENUesPQ
8115,lvPR0016002,4qG3Gh8QyugC1XvoTlmgcQ
8116,lvPR0002963,wLCFUsUWF3hhGKdHA3BqaA
8117,lvPR0117121,l0Gop1Hu8XJYpHHCpvG6SA
8118,lvPR0010321,kxP6hLB4lvpPLpCPYlQ8JQ
8119,lvPR0010322,kxP6hLB4lvpPLpCPYlQ8JQ
8120,lvPR0010323,kxP6hLB4lvpPLpCPYlQ8JQ
8121,lvPR0101318,fcUZ0HlaO1bMW26tzQZVOQ
8122,lvPR0018937,SEeFkKq1Y__OQiPMQykG7Q
8123,lvPR0002752,COQMWoDNhnNWHafZjGh0Dw
8124,lvPR0005700,suLXZUWsh53kzoTVnO4gng
8125,lvPR0022870,1mkBh9tt9BnN6bGKsPGLGQ
8126,lvPR0120413,txgJVBK5FpZK3BOh7CPheg
8127,lvPR0017379,U9_8pqsGTMyuliV4b4cvgQ
8128,lvPR0108732,w-yPCGNYv5odGYNRiC_zqg
8129,lvPR0024596,5fSz08wFcBhCeCXh7sxG5A
8130,lvPR0024597,5fSz08wFcBhCeCXh7sxG5A
8131,lvPR0017255,19lr9xcN3Ud0w0UX7bl6Qw
8132,lvPR0018506,a68CnDqn_6qKfplDjQdN_g
8133,lvPR0018507,a68CnDqn_6qKfplDjQdN_g
8134,lvPR0105778,igHYkXZMLAc9UdV5VnR_AA
8135,lvPR0105780,igHYkXZMLAc9UdV5VnR_AA
8136,lvPR0105779,igHYkXZMLAc9UdV5VnR_AA
8137,lvPR0105782,igHYkXZMLAc9UdV5VnR_AA
8138,lvPR0104274,TA1dpJpodkG2NR7JJLIicQ
8139,lvPR0104275,TA1dpJpodkG2NR7JJLIicQ
8140,lvPR0104276,TA1dpJpodkG2NR7JJLIicQ
8141,lvPR0104273,TA1dpJpodkG2NR7JJLIicQ
8142,lvPR0021916,Ax2JxfCUjfBkRxcqfA4QLw
8143,lvPR0021917,Ax2JxfCUjfBkRxcqfA4QLw
8144,lvPR0022867,kMGfuOZeBDNQJ4_pBjE26Q
8145,lvPR0020471,K9yAEnIoJ5AG6Wj7nCVZWA
8146,lvPR0020471,K9yAEnIoJ5AG6Wj7nCVZWA
8147,lvPR0104132,ak-f8IV0ZdDeI4oYnjA1Pw
8148,lvPR0007082,njvrJ45RWohxGy50HRYPtw
8149,lvPR0022024,JPJv82VJabWUDraSg-gRkw
8150,lvPR0017902,gGS9Os0UBBO8BosD3VnwqQ
8151,lvPR0014848,jBhOVAEdnzCJvgSnvA4UDw
8152,lvPR0116462,jBhOVAEdnzCJvgSnvA4UDw
8153,lvPR0099673,wke61EJKd1Yw6q1BR1npZw
8154,lvPR0099672,wke61EJKd1Yw6q1BR1npZw
8155,lvPR0099674,wke61EJKd1Yw6q1BR1npZw
8156,lvPR0120215,hy1TkGNnDuHfUHf_7kUqRw
8157,lvPR0019962,mXtcO2phv1wYcI_OhL6D9g
8158,lvPR0104465,6bVEM9jD-mpU4WNXcJ9tHA
8159,lvPR0012813,nGjqCFbLPeBJe55Mx-nIEw
8160,lvPR0019412,erfeEg2sOOGRXYfLIM9BvA
8161,lvPR0023338,0zeQRzpO06evIZfcR_aZ5w
8162,lvPR0103619,0zeQRzpO06evIZfcR_aZ5w
8163,lvPR0120271,m546-3A38pu4hJNlHTkjYg
8164,lvPR0120270,m546-3A38pu4hJNlHTkjYg
8165,lvPR0114354,SUd3IyEN7n5OYEGyt_U5lg
8166,lvPR0119034,Ye4uQAkfHbh8w0cCXCCLjQ
8167,lvPR0001225,PBghJox_ZpSSa2nWyYuxpw
8168,lvPR0021740,yOvl22iVeqK3_EJbu5Qpaw
8169,lvPR0018226,e5Qw3r7mkwPLcdDzZzTeew
8170,lvPR0099418,e5Qw3r7mkwPLcdDzZzTeew
8171,lvPR0016862,Ki-1R4iNjglfsuTFQmIOFA
8172,lvPR0107371,Ki-1R4iNjglfsuTFQmIOFA
8173,lvPR0018225,Ki-1R4iNjglfsuTFQmIOFA
8174,lvPR0114436,p-w6g8cuQq5PU_4U1XNCzQ
8175,lvPR0114725,p-w6g8cuQq5PU_4U1XNCzQ
8176,lvPR0011673,9hEPwq1GmU1dp3ZyBB9ASQ
8177,lvPR0115897,Ih5Q1cNDLchhi1FqqTwrag
8178,lvPR0115899,Ih5Q1cNDLchhi1FqqTwrag
8179,lvPR0115898,Ih5Q1cNDLchhi1FqqTwrag
8180,lvPR0099269,cghHesD2NXV5yUu-ZAxE2g
8181,lvPR0099269,cghHesD2NXV5yUu-ZAxE2g
8182,lvPR0002743,q_CmNcxciEBnZbG9JrGbQg
8183,lvPR0104347,0zoXYHq82haayMaV952jEQ
8184,lvPR0104346,0zoXYHq82haayMaV952jEQ
